url,eventDate,eventType,price,MLS
https://www.redfin.ca/on/ottawa/1231-Agincourt-Rd-K2C-2J3/home/148788966,"Mar 05, 2025",Listed,724900,X11984783
https://www.redfin.ca/on/ottawa/1231-Agincourt-Rd-K2C-2J3/home/148788966,"Mar 06, 2025",Sold (MLS),735000,X11984783
https://www.redfin.ca/on/ottawa/1231-Agincourt-Rd-K2C-2J3/home/148788966,"Mar 10, 2025",Listed,724900,X11984783
https://www.redfin.ca/on/ottawa/1231-Agincourt-Rd-K2C-2J3/home/148788966,"Mar 17, 2025",Sold (MLS),735000,X11984783
https://www.redfin.ca/on/ottawa/1695-Gage-Cres-K2C-0Z7/home/148789132,"May 20, 2025",Listed,699000,X12164435
https://www.redfin.ca/on/ottawa/1695-Gage-Cres-K2C-0Z7/home/148789132,"May 31, 2025",Price Changed,749999,X12164435
https://www.redfin.ca/on/ottawa/1695-Gage-Cres-K2C-0Z7/home/148789132,"Jul 04, 2025",Listed,729900,X12262401
https://www.redfin.ca/on/ottawa/1695-Gage-Cres-K2C-0Z7/home/148789132,"Aug 14, 2025",Listed,699900,X12344949
https://www.redfin.ca/on/ottawa/1695-Gage-Cres-K2C-0Z7/home/148789132,"Sep 08, 2025",Sold (MLS),694800,X12344949
https://www.redfin.ca/on/ottawa/375-Lisgar-St-K2P-0E3/unit-407/home/148791082,"Nov 24, 2023",Listed,699000,X9463634
https://www.redfin.ca/on/ottawa/375-Lisgar-St-K2P-0E3/unit-407/home/148791082,"Jun 21, 2024",Sold (MLS),680000,X9463634
https://www.redfin.ca/on/ottawa/375-Lisgar-St-K2P-0E3/unit-803/home/148791191,"May 21, 2024",Listed,579900,X9436486
https://www.redfin.ca/on/ottawa/375-Lisgar-St-K2P-0E3/unit-803/home/148791191,"Jul 25, 2024",Sold (MLS),575000,X9436486
https://www.redfin.ca/on/ottawa/61-Pixley-Pvt-K1G-4C9/home/148791303,"Apr 30, 2025",Listed,399900,X12113252
https://www.redfin.ca/on/ottawa/61-Pixley-Pvt-K1G-4C9/home/148791303,"May 21, 2025",Price Changed,389900,X12113252
https://www.redfin.ca/on/ottawa/61-Pixley-Pvt-K1G-4C9/home/148791303,"Jun 27, 2025",Price Changed,384900,X12113252
https://www.redfin.ca/on/ottawa/61-Pixley-Pvt-K1G-4C9/home/148791303,"Jul 15, 2025",Sold (MLS),378000,X12113252
https://www.redfin.ca/on/ottawa/1180-Ohio-St-K1H-8N5/unit-704/home/148796758,"Jul 31, 2025",Listed,289900,X12316732
https://www.redfin.ca/on/ottawa/1180-Ohio-St-K1H-8N5/unit-704/home/148796758,"Aug 14, 2025",Sold (MLS),282500,X12316732
https://www.redfin.ca/on/ottawa/1180-Ohio-St-K1H-8N5/unit-201/home/148796776,"Jun 16, 2014",Listed,215000,X2942442
https://www.redfin.ca/on/ottawa/1180-Ohio-St-K1H-8N5/unit-201/home/148796776,"Dec 12, 2014",Delisted,,X2942442
https://www.redfin.ca/on/ottawa/1180-Ohio-St-K1H-8N5/unit-201/home/148796776,"May 06, 2024",Listed,299000,X9424734
https://www.redfin.ca/on/ottawa/1180-Ohio-St-K1H-8N5/unit-201/home/148796776,"Aug 01, 2024",Sold (MLS),290000,X9424734
https://www.redfin.ca/on/ottawa/100-Roger-Guindon-Ave-K1G-3Z7/unit-604/home/148803583,"Jun 27, 2023",Listed,548800,X6218832
https://www.redfin.ca/on/ottawa/100-Roger-Guindon-Ave-K1G-3Z7/unit-604/home/148803583,"Jul 07, 2023",Pending,,X6218832
https://www.redfin.ca/on/ottawa/100-Roger-Guindon-Ave-K1G-3Z7/unit-604/home/148803583,"Jul 14, 2023",Sold (MLS),540000,X6218832
https://www.redfin.ca/on/ottawa/1297-Erindale-Dr-K2C-2G3/home/148803969,"May 03, 2024",Listed,599900,X9424799
https://www.redfin.ca/on/ottawa/1297-Erindale-Dr-K2C-2G3/home/148803969,"Jun 13, 2024",Sold (MLS),600000,X9424799
https://www.redfin.ca/on/ottawa/1005-Castle-Hill-Cres-K2C-2A7/home/148806737,"Apr 14, 2023",Listed,699900,X9469146
https://www.redfin.ca/on/ottawa/1005-Castle-Hill-Cres-K2C-2A7/home/148806737,"Jun 29, 2023",Sold (MLS),710000,X9469146
https://www.redfin.ca/on/ottawa/1145-Clyde-Ave-K2C-4B2/home/148807060,"Apr 22, 2025",Listed,679900,X12096323
https://www.redfin.ca/on/ottawa/1145-Clyde-Ave-K2C-4B2/home/148807060,"May 15, 2025",Sold (MLS),680000,X12096323
https://www.redfin.ca/on/ottawa/1229-Erindale-Dr-K2C-2G2/home/148807101,"Jun 04, 2025",Listed,819900,X12195340
https://www.redfin.ca/on/ottawa/1229-Erindale-Dr-K2C-2G2/home/148807101,"Jun 24, 2025",Price Changed,790000,X12195340
https://www.redfin.ca/on/ottawa/1229-Erindale-Dr-K2C-2G2/home/148807101,"Jul 08, 2025",Price Changed,775000,X12195340
https://www.redfin.ca/on/ottawa/1229-Erindale-Dr-K2C-2G2/home/148807101,"Jul 30, 2025",Listed,740000,X12314891
https://www.redfin.ca/on/ottawa/1229-Erindale-Dr-K2C-2G2/home/148807101,"Sep 02, 2025",Sold (MLS),720000,X12314891
https://www.redfin.ca/on/ottawa/1275-Tara-Dr-K2C-2H6/home/148811636,"Jul 27, 2024",Listed,799900,X9442896
https://www.redfin.ca/on/ottawa/1275-Tara-Dr-K2C-2H6/home/148811636,"Aug 27, 2024",Sold (MLS),795000,X9442896
https://www.redfin.ca/on/ottawa/93-Whitestone-Dr-K2C-4C6/home/148812826,"Sep 02, 2025",Listed,1199900,X12373041
https://www.redfin.ca/on/ottawa/93-Whitestone-Dr-K2C-4C6/home/148812826,"Sep 23, 2025",Price Changed,1174900,X12373041
https://www.redfin.ca/on/ottawa/93-Whitestone-Dr-K2C-4C6/home/148812826,"Sep 29, 2025",Sold (MLS),1155000,X12373041
https://www.redfin.ca/on/ottawa/255-Argyle-Ave-K2P-2N7/unit-106/home/148813560,"Jun 11, 2025",Listed,489900,X12212988
https://www.redfin.ca/on/ottawa/255-Argyle-Ave-K2P-2N7/unit-106/home/148813560,"Jun 18, 2025",Sold (MLS),490500,X12212988
https://www.redfin.ca/on/ottawa/1268-Sherman-Dr-K2C-2M8/home/148819498,"May 27, 2020",Price Changed,619900,1
https://www.redfin.ca/on/ottawa/1268-Sherman-Dr-K2C-2M8/home/148819498,"Sep 11, 2024",Listed,834900,X9453744
https://www.redfin.ca/on/ottawa/1268-Sherman-Dr-K2C-2M8/home/148819498,"Oct 15, 2024",Sold (MLS),820000,X9453744
https://www.redfin.ca/on/ottawa/66-Grammercy-Pk-K2C-4E4/home/148820682,"Aug 09, 2024",Listed,634900,X9447447
https://www.redfin.ca/on/ottawa/66-Grammercy-Pk-K2C-4E4/home/148820682,"Oct 21, 2024",Sold (MLS),620000,X9447447
https://www.redfin.ca/on/ottawa/1221-Amesbrooke-Dr-K2C-2E7/home/148821935,"Oct 25, 2024",Listed,729000,X9524187
https://www.redfin.ca/on/ottawa/1221-Amesbrooke-Dr-K2C-2E7/home/148821935,"Oct 30, 2024",Pending,,X9524187
https://www.redfin.ca/on/ottawa/1221-Amesbrooke-Dr-K2C-2E7/home/148821935,"Nov 12, 2024",Sold (MLS),756000,X9524187
https://www.redfin.ca/on/ottawa/1142-Sherman-Dr-K2C-2M4/home/148822936,"Sep 19, 2024",Listed,774500,X9457481
https://www.redfin.ca/on/ottawa/1142-Sherman-Dr-K2C-2M4/home/148822936,"Oct 04, 2024",Sold (MLS),769500,X9457481
https://www.redfin.ca/on/ottawa/1177-Belanger-Ave-K1H-8N7/unit-412/home/148823029,"May 27, 2024",Listed,319000,X9436092
https://www.redfin.ca/on/ottawa/1177-Belanger-Ave-K1H-8N7/unit-412/home/148823029,"Aug 12, 2024",Sold (MLS),325000,X9436092
https://www.redfin.ca/on/ottawa/1177-Belanger-Ave-K1H-8N7/unit-201/home/148823052,"Jan 10, 2024",Listed,279900,X9441551
https://www.redfin.ca/on/ottawa/1177-Belanger-Ave-K1H-8N7/unit-201/home/148823052,"Apr 01, 2024",Sold (MLS),280000,X9441551
https://www.redfin.ca/on/ottawa/1153-Albany-Dr-K2C-2L1/home/148823191,"Jun 10, 2024",Listed,699900,X9439854
https://www.redfin.ca/on/ottawa/1153-Albany-Dr-K2C-2L1/home/148823191,"Sep 05, 2024",Sold (MLS),675000,X9439854
https://www.redfin.ca/on/ottawa/1217-Willowdale-Ave-K1H-7S5/home/148823527,"Aug 29, 2025",Listed,799900,X12370810
https://www.redfin.ca/on/ottawa/1217-Willowdale-Ave-K1H-7S5/home/148823527,"Sep 10, 2025",Sold (MLS),804500,X12370810
https://www.redfin.ca/on/ottawa/48-Coleridge-St-K2C-4G2/home/148823571,"Jan 06, 2025",Listed,749900,X11907902
https://www.redfin.ca/on/ottawa/48-Coleridge-St-K2C-4G2/home/148823571,"Jan 17, 2025",Sold (MLS),756000,X11907902
https://www.redfin.ca/on/ottawa/48-Coleridge-St-K2C-4G2/home/148823571,"Jan 17, 2025",Listed,749900,X11907902
https://www.redfin.ca/on/ottawa/48-Coleridge-St-K2C-4G2/home/148823571,"Jan 22, 2025",Sold (MLS),756000,X11907902
https://www.redfin.ca/on/ottawa/199-Kent-St-K2P-2K8/unit-2005/home/148823752,"May 23, 2025",Listed,434900,X12169730
https://www.redfin.ca/on/ottawa/199-Kent-St-K2P-2K8/unit-2005/home/148823752,"Jun 02, 2025",Sold (MLS),420000,X12169730
https://www.redfin.ca/on/ottawa/1150-Albany-Dr-K2C-2L3/home/148824253,"Jul 17, 2025",Listed,839900,X12292407
https://www.redfin.ca/on/ottawa/1150-Albany-Dr-K2C-2L3/home/148824253,"Jul 26, 2025",Sold (MLS),851150,X12292407
https://www.redfin.ca/on/ottawa/199-Kent-St-K2P-2K8/unit-2407/home/148824452,"Aug 30, 2024",Listed,899000,X9518864
https://www.redfin.ca/on/ottawa/199-Kent-St-K2P-2K8/unit-2407/home/148824452,"Oct 29, 2024",Delisted,,X9518864
https://www.redfin.ca/on/ottawa/199-Kent-St-K2P-2K8/unit-2407/home/148824452,"Nov 06, 2024",Sold (MLS),882500,X9518864
https://www.redfin.ca/on/ottawa/199-Kent-St-K2P-2K8/unit-2407/home/148824452,"Nov 06, 2024",Delisted,,X9518864
https://www.redfin.ca/on/ottawa/1209-Clyde-Ave-K2C-1Y3/home/148825207,"Jul 18, 2024",Listed,639000,X9441322
https://www.redfin.ca/on/ottawa/1209-Clyde-Ave-K2C-1Y3/home/148825207,"Sep 17, 2024",Sold (MLS),649000,X9441322
https://www.redfin.ca/on/ottawa/1245-Field-St-K2C-2P9/home/148825446,"Apr 30, 2024",Listed,750000,X9426555
https://www.redfin.ca/on/ottawa/1245-Field-St-K2C-2P9/home/148825446,"May 10, 2024",Sold (MLS),727500,X9426555
https://www.redfin.ca/on/ottawa/1245-Field-St-K2C-2P9/home/148825446,"Jul 06, 2024",Sold (MLS),727500,X9426555
https://www.redfin.ca/on/ottawa/1160-Belanger-Ave-K1H-8A2/unit-14/home/148825654,"May 04, 2024",Listed,479000,X9426497
https://www.redfin.ca/on/ottawa/1160-Belanger-Ave-K1H-8A2/unit-14/home/148825654,"Jun 06, 2024",Sold (MLS),471000,X9426497
https://www.redfin.ca/on/ottawa/1121-Bavlie-Ave-K1H-8P3/unit-1/home/148825992,"Jun 24, 2025",Listed,428000,X12242220
https://www.redfin.ca/on/ottawa/1121-Bavlie-Ave-K1H-8P3/unit-1/home/148825992,"Jul 13, 2025",Price Changed,418000,X12242220
https://www.redfin.ca/on/ottawa/1121-Bavlie-Ave-K1H-8P3/unit-1/home/148825992,"Jul 31, 2025",Listed,399000,X12316932
https://www.redfin.ca/on/ottawa/1121-Bavlie-Ave-K1H-8P3/unit-1/home/148825992,"Sep 18, 2025",Relisted,,X12316932
https://www.redfin.ca/on/ottawa/1121-Bavlie-Ave-K1H-8P3/unit-1/home/148825992,"Oct 04, 2025",Sold (MLS),387000,X12316932
https://www.redfin.ca/on/ottawa/1121-Bavlie-Ave-K1H-8P3/unit-1/home/148825992,"Oct 04, 2025",Sold (MLS),387000,X12316932
https://www.redfin.ca/on/ottawa/1121-Bavlie-Ave-K1H-8P3/unit-1/home/148825992,"Oct 04, 2025",Listed,399000,X12316932
https://www.redfin.ca/on/ottawa/1557-Baseline-Rd-K2C-0B4/home/148827839,"May 31, 2025",Listed,499900,X12186753
https://www.redfin.ca/on/ottawa/1557-Baseline-Rd-K2C-0B4/home/148827839,"Jun 14, 2025",Sold (MLS),465000,X12186753
https://www.redfin.ca/on/ottawa/12-Beckington-Pvt-K2P-2N5/home/148830040,"Feb 18, 2024",Listed,765000,X9431511
https://www.redfin.ca/on/ottawa/12-Beckington-Pvt-K2P-2N5/home/148830040,"May 13, 2024",Sold (MLS),765000,X9431511
https://www.redfin.ca/on/ottawa/29-Arlington-Ave-K2P-1C1/home/148831265,"May 29, 2023",Listed,1299900,X6059924
https://www.redfin.ca/on/ottawa/29-Arlington-Ave-K2P-1C1/home/148831265,"Feb 21, 2024",Listed,1050000,X9428229
https://www.redfin.ca/on/ottawa/29-Arlington-Ave-K2P-1C1/home/148831265,"Aug 06, 2024",Sold (MLS),1040000,X9428229
https://www.redfin.ca/on/ottawa/2147-Calder-Ave-K2C-0Y1/home/148831474,"Aug 22, 2024",Listed,795000,X9449400
https://www.redfin.ca/on/ottawa/2147-Calder-Ave-K2C-0Y1/home/148831474,"Oct 30, 2024",Sold (MLS),780000,X9449400
https://www.redfin.ca/on/ottawa/347-Frost-Ave-K1H-5J1/home/148831697,"May 01, 2019",Price Changed,775000,1
https://www.redfin.ca/on/ottawa/347-Frost-Ave-K1H-5J1/home/148831697,"May 15, 2019",Price Changed,749000,1
https://www.redfin.ca/on/ottawa/347-Frost-Ave-K1H-5J1/home/148831697,"Jun 06, 2019",Price Changed,699900,1
https://www.redfin.ca/on/ottawa/347-Frost-Ave-K1H-5J1/home/148831697,"Mar 19, 2024",Listed,989900,X9429202
https://www.redfin.ca/on/ottawa/347-Frost-Ave-K1H-5J1/home/148831697,"Jun 20, 2024",Sold (MLS),1010000,X9429202
https://www.redfin.ca/on/ottawa/2075-Woodcrest-Rd-K1H-6H9/home/148833806,"Mar 19, 2025",Listed,975000,X12029327
https://www.redfin.ca/on/ottawa/2075-Woodcrest-Rd-K1H-6H9/home/148833806,"Apr 14, 2025",Listed,935000,X12082185
https://www.redfin.ca/on/ottawa/2075-Woodcrest-Rd-K1H-6H9/home/148833806,"May 22, 2025",Listed,899000,X12170083
https://www.redfin.ca/on/ottawa/2075-Woodcrest-Rd-K1H-6H9/home/148833806,"Jul 22, 2025",Sold (MLS),858000,X12170083
https://www.redfin.ca/on/ottawa/1242-Clyde-Ave-K2C-1Y4/home/148835110,"Jun 04, 2025",Listed,598900,X12196890
https://www.redfin.ca/on/ottawa/1242-Clyde-Ave-K2C-1Y4/home/148835110,"Jun 17, 2025",Sold (MLS),604000,X12196890
https://www.redfin.ca/on/ottawa/174-Dahlia-Ave-K1H-6G2/home/148835911,"May 29, 2025",Price Changed,775000,X12182723
https://www.redfin.ca/on/ottawa/174-Dahlia-Ave-K1H-6G2/home/148835911,"May 29, 2025",Price Changed,77500000,X12182723
https://www.redfin.ca/on/ottawa/174-Dahlia-Ave-K1H-6G2/home/148835911,"May 29, 2025",Listed,775000000,X12182723
https://www.redfin.ca/on/ottawa/174-Dahlia-Ave-K1H-6G2/home/148835911,"Jun 06, 2025",Sold (MLS),775000,X12182723
https://www.redfin.ca/on/ottawa/1944-Ronald-Ave-K1H-5H9/home/148836820,"Nov 22, 2024",Listed,899000,X10441939
https://www.redfin.ca/on/ottawa/1944-Ronald-Ave-K1H-5H9/home/148836820,"Feb 04, 2025",Listed,899000,X11956267
https://www.redfin.ca/on/ottawa/1944-Ronald-Ave-K1H-5H9/home/148836820,"Apr 17, 2025",Listed,799999,X12091855
https://www.redfin.ca/on/ottawa/1944-Ronald-Ave-K1H-5H9/home/148836820,"Apr 17, 2025",Listed,799999,X12091858
https://www.redfin.ca/on/ottawa/1944-Ronald-Ave-K1H-5H9/home/148836820,"May 05, 2025",Price Changed,775000,X12091858
https://www.redfin.ca/on/ottawa/1944-Ronald-Ave-K1H-5H9/home/148836820,"May 05, 2025",Price Changed,775000,X12091855
https://www.redfin.ca/on/ottawa/1944-Ronald-Ave-K1H-5H9/home/148836820,"May 10, 2025",Sold (MLS),760000,X12091855
https://www.redfin.ca/on/ottawa/1944-Ronald-Ave-K1H-5H9/home/148836820,"May 10, 2025",Sold (MLS),760000,X12091858
https://www.redfin.ca/on/ottawa/1315-Agincourt-Rd-K2C-2J3/home/148837049,"May 28, 2025",Listed,699999,X12177765
https://www.redfin.ca/on/ottawa/1315-Agincourt-Rd-K2C-2J3/home/148837049,"Jun 10, 2025",Sold (MLS),725100,X12177765
https://www.redfin.ca/on/ottawa/2286-Utah-St-K1H-7W8/home/148837210,"Jun 18, 2025",Listed,774900,X12230514
https://www.redfin.ca/on/ottawa/2286-Utah-St-K1H-7W8/home/148837210,"Jun 27, 2025",Sold (MLS),786000,X12230514
https://www.redfin.ca/on/ottawa/1759-Ainsley-Dr-K2C-0T3/home/148837563,"Jan 16, 2024",Listed,765000,X9447996
https://www.redfin.ca/on/ottawa/1759-Ainsley-Dr-K2C-0T3/home/148837563,"Mar 05, 2024",Listed,755000,X9428367
https://www.redfin.ca/on/ottawa/1759-Ainsley-Dr-K2C-0T3/home/148837563,"Jun 04, 2024",Sold (MLS),727000,X9428367
https://www.redfin.ca/on/ottawa/1245-Cheverton-Ave-K1H-7P5/home/148838568,"Nov 18, 2024",Listed,875000,X10429575
https://www.redfin.ca/on/ottawa/1245-Cheverton-Ave-K1H-7P5/home/148838568,"Nov 23, 2024",Sold (MLS),875000,X10429575
https://www.redfin.ca/on/ottawa/1518-Morisset-Ave-K1Z-8H5/home/148839477,"Jan 12, 2024",Listed,679900,X9432339
https://www.redfin.ca/on/ottawa/1518-Morisset-Ave-K1Z-8H5/home/148839477,"Mar 21, 2024",Sold (MLS),665000,X9432339
https://www.redfin.ca/on/ottawa/1315-Kilborn-Ave-K1H-6L2/home/148841292,"Oct 17, 2025",Listed,699900,X12469517
https://www.redfin.ca/on/ottawa/1315-Kilborn-Ave-K1H-6L2/home/148841292,"Nov 25, 2025",Listed,674900,X12574778
https://www.redfin.ca/on/ottawa/1315-Kilborn-Ave-K1H-6L2/home/148841292,"Dec 10, 2025",Sold (MLS),650000,X12574778
https://www.redfin.ca/on/ottawa/1250-Woodside-Dr-K2C-2G9/home/148841861,"Jul 16, 2025",Listed,649900,X12287784
https://www.redfin.ca/on/ottawa/1250-Woodside-Dr-K2C-2G9/home/148841861,"Jul 25, 2025",Sold (MLS),640000,X12287784
https://www.redfin.ca/on/ottawa/1038-Secord-Ave-K1H-8C8/home/148843001,"Jan 23, 2025",Listed,815000,X11938343
https://www.redfin.ca/on/ottawa/1038-Secord-Ave-K1H-8C8/home/148843001,"Apr 03, 2025",Listed,799000,X12059312
https://www.redfin.ca/on/ottawa/1038-Secord-Ave-K1H-8C8/home/148843001,"May 01, 2025",Sold (MLS),750500,X12059312
https://www.redfin.ca/on/ottawa/1998-Elmside-Ave-K1H-5N9/home/148843063,"Feb 19, 2024",Listed,949000,X9428098
https://www.redfin.ca/on/ottawa/1998-Elmside-Ave-K1H-5N9/home/148843063,"Jul 09, 2024",Sold (MLS),949000,X9428098
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Feb 20, 2024",Listed,1599900,X9429148
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Apr 09, 2024",Listed,1549000,X9431030
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Sep 05, 2024",Listed,1390000,X9456090
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Sep 09, 2024",Listed,1390000,X9412239
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Sep 10, 2024",Listed,1450000,X9309152
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Sep 26, 2024",Price Changed,1390000,X9309152
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Oct 01, 2024",Pending,,X9309152
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Oct 17, 2024",Sold (MLS),1265000,X9309152
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Oct 17, 2024",Sold (MLS),,X9412239
https://www.redfin.ca/on/ottawa/273-Roger-Rd-K1H-5C5/home/148843350,"Nov 26, 2024",Sold (MLS),1265000,X9456090
https://www.redfin.ca/on/ottawa/1438-Randall-Ave-K1H-7R5/home/148844107,"May 07, 2025",Listed,1099000,X12129996
https://www.redfin.ca/on/ottawa/1438-Randall-Ave-K1H-7R5/home/148844107,"May 12, 2025",Sold (MLS),1200000,X12129996
https://www.redfin.ca/on/ottawa/1438-Randall-Ave-K1H-7R5/home/148844107,"May 12, 2025",Sold (MLS),1200000,X12129996
https://www.redfin.ca/on/ottawa/1438-Randall-Ave-K1H-7R5/home/148844107,"May 12, 2025",Listed,1099000,X12129996
https://www.redfin.ca/on/ottawa/1135-Cameo-Dr-K2C-1Y6/home/148844594,"Apr 12, 2024",Listed,659900,X9431968
https://www.redfin.ca/on/ottawa/1135-Cameo-Dr-K2C-1Y6/home/148844594,"Jun 12, 2024",Sold (MLS),689000,X9431968
https://www.redfin.ca/on/ottawa/1534-Baseline-Rd-K2C-0B3/home/148844903,"Mar 16, 2025",Listed,735000,X12021828
https://www.redfin.ca/on/ottawa/1534-Baseline-Rd-K2C-0B3/home/148844903,"May 10, 2025",Sold (MLS),723000,X12021828
https://www.redfin.ca/on/ottawa/1801-Paisley-Ave-K2C-1A7/home/148847305,"May 27, 2024",Listed,699900,X9436094
https://www.redfin.ca/on/ottawa/1801-Paisley-Ave-K2C-1A7/home/148847305,"Jul 25, 2024",Sold (MLS),678000,X9436094
https://www.redfin.ca/on/ottawa/245-Kent-St-K2P-0A5/unit-505/home/148847913,"May 06, 2024",Listed,535000,X9424978
https://www.redfin.ca/on/ottawa/245-Kent-St-K2P-0A5/unit-505/home/148847913,"Jun 24, 2024",Sold (MLS),533000,X9424978
https://www.redfin.ca/on/ottawa/1866-Beattie-Ave-K1H-5R8/home/148848118,"Jul 12, 2025",Listed,1995000,X12281330
https://www.redfin.ca/on/ottawa/1866-Beattie-Ave-K1H-5R8/home/148848118,"Aug 07, 2025",Price Changed,1947000,X12281330
https://www.redfin.ca/on/ottawa/1866-Beattie-Ave-K1H-5R8/home/148848118,"Aug 14, 2025",Listed,1895000,X12344150
https://www.redfin.ca/on/ottawa/1866-Beattie-Ave-K1H-5R8/home/148848118,"Aug 29, 2025",Price Changed,1845000,X12344150
https://www.redfin.ca/on/ottawa/1866-Beattie-Ave-K1H-5R8/home/148848118,"Oct 10, 2025",Sold (MLS),1660000,X12344150
https://www.redfin.ca/on/ottawa/1221-Clyde-Ave-K2C-1Y3/home/148848671,"May 16, 2025",Listed,675000,X12155444
https://www.redfin.ca/on/ottawa/1221-Clyde-Ave-K2C-1Y3/home/148848671,"May 25, 2025",Sold (MLS),670000,X12155444
https://www.redfin.ca/on/ottawa/230-Smyth-Rd-K1H-5A2/home/148848678,"Dec 17, 2025",Listed,850000,X12639656
https://www.redfin.ca/on/ottawa/230-Smyth-Rd-K1H-5A2/home/148848678,"Jan 23, 2026",Sold (MLS),850000,X12639656
https://www.redfin.ca/on/ottawa/1880-Barnhart-Pl-K1H-5B6/home/148849275,"May 14, 2025",Listed,2700000,X12146826
https://www.redfin.ca/on/ottawa/1880-Barnhart-Pl-K1H-5B6/home/148849275,"Jul 09, 2025",Pending,,X12146826
https://www.redfin.ca/on/ottawa/1880-Barnhart-Pl-K1H-5B6/home/148849275,"Jul 23, 2025",Sold (MLS),2350000,X12146826
https://www.redfin.ca/on/ottawa/2243-Hillary-Ave-K1H-7H7/home/148850225,"Nov 17, 2025",Listed,679900,X12552032
https://www.redfin.ca/on/ottawa/2243-Hillary-Ave-K1H-7H7/home/148850225,"Nov 21, 2025",Sold (MLS),679900,X12552032
https://www.redfin.ca/on/ottawa/179-Mountbatten-Ave-K1H-5V6/home/148850339,"Jul 10, 2025",Listed,1699000,X12276148
https://www.redfin.ca/on/ottawa/179-Mountbatten-Ave-K1H-5V6/home/148850339,"Dec 13, 2025",Sold (MLS),1600000,X12276148
https://www.redfin.ca/on/ottawa/179-Mountbatten-Ave-K1H-5V6/home/148850339,"Jan 05, 2026",Sold (MLS),1600000,X12276148
https://www.redfin.ca/on/ottawa/179-Mountbatten-Ave-K1H-5V6/home/148850339,"Jan 05, 2026",Listed,1699000,X12276148
https://www.redfin.ca/on/ottawa/1245-Randall-Ave-K1H-7P9/home/148850423,"Jun 26, 2025",Listed,785000,X12247816
https://www.redfin.ca/on/ottawa/1245-Randall-Ave-K1H-7P9/home/148850423,"Jul 19, 2025",Sold (MLS),770000,X12247816
https://www.redfin.ca/on/ottawa/1245-Randall-Ave-K1H-7P9/home/148850423,"Jul 19, 2025",Sold (MLS),770000,X12247816
https://www.redfin.ca/on/ottawa/1245-Randall-Ave-K1H-7P9/home/148850423,"Jul 19, 2025",Delisted,,X12247816
https://www.redfin.ca/on/ottawa/1362-Micmac-St-K1H-7N5/home/148850792,"Apr 23, 2025",Listed,1089000,X12098864
https://www.redfin.ca/on/ottawa/1362-Micmac-St-K1H-7N5/home/148850792,"Apr 30, 2025",Sold (MLS),1152444,X12098864
https://www.redfin.ca/on/ottawa/2049-Fairbanks-Ave-K1H-5Y9/home/148851009,"Jun 05, 2024",Listed,899000,X9436210
https://www.redfin.ca/on/ottawa/2049-Fairbanks-Ave-K1H-5Y9/home/148851009,"Aug 16, 2024",Sold (MLS),899000,X9436210
https://www.redfin.ca/on/ottawa/167-Dahlia-Ave-K1H-6G1/home/148851184,"Nov 05, 2024",Listed,799900,X10411171
https://www.redfin.ca/on/ottawa/167-Dahlia-Ave-K1H-6G1/home/148851184,"Nov 19, 2024",Sold (MLS),805000,X10411171
https://www.redfin.ca/on/ottawa/375-Lisgar-St-K2P-0E3/unit-4/home/148852426,"Oct 30, 2024",Listed,1150000,X10418814
https://www.redfin.ca/on/ottawa/375-Lisgar-St-K2P-0E3/unit-4/home/148852426,"Nov 26, 2024",Sold (MLS),1060000,X10418814
https://www.redfin.ca/on/ottawa/375-Lisgar-St-K2P-0E3/unit-4/home/148852426,"Dec 19, 2024",Sold (MLS),1060000,X10418814
https://www.redfin.ca/on/ottawa/320-McLeod-St-K2P-1A3/unit-603/home/148852634,"Feb 02, 2024",Listed,589900,X9448071
https://www.redfin.ca/on/ottawa/320-McLeod-St-K2P-1A3/unit-603/home/148852634,"Apr 11, 2024",Sold (MLS),620000,X9448071
https://www.redfin.ca/on/ottawa/1127-Maitland-Ave-K2C-2B8/home/148852921,"Jul 24, 2025",Listed,529900,X12304793
https://www.redfin.ca/on/ottawa/1127-Maitland-Ave-K2C-2B8/home/148852921,"Aug 14, 2025",Price Changed,519900,X12304793
https://www.redfin.ca/on/ottawa/1127-Maitland-Ave-K2C-2B8/home/148852921,"Sep 05, 2025",Sold (MLS),520000,X12304793
https://www.redfin.ca/on/ottawa/235-Kent-St-K2P-0A5/unit-310/home/148855756,"Mar 02, 2024",Listed,599900,X9449896
https://www.redfin.ca/on/ottawa/235-Kent-St-K2P-0A5/unit-310/home/148855756,"Jun 27, 2024",Sold (MLS),580000,X9449896
https://www.redfin.ca/on/ottawa/2169-Woodcrest-Rd-K1H-6J2/home/148855844,"Aug 01, 2025",Listed,1295000,X12319254
